id_commune;code_region;code_departement;nom_commune
66096;76;66;Latour-de-France
66097;76;66;Lesquerde
66101;76;66;Llupia
66104;76;66;Los Masos
66112;76;66;Montauriol
66113;76;66;Montbolo
66122;76;66;Nohèdes
66129;76;66;Ortaffa
66135;76;66;Périllos
66139;76;66;Pézilla-de-Conflent
66145;76;66;Ponteilla
66147;76;66;Porté-Puymorens
66150;76;66;Prats-de-Mollo-la-Preste
66151;76;66;Prats-de-Sournia
66152;76;66;Prugnanes
66153;76;66;Prunet-et-Belpuig
66158;76;66;Rasiguères
66159;76;66;Réal
66164;76;66;Rivesaltes
66181;76;66;Sainte-Léocadie
66187;76;66;Saint-Paul-de-Fenouillet
66198;76;66;Sournia
66200;76;66;Talau
66209;76;66;Thuès-Entre-Valls
66214;76;66;Tresserre
66215;76;66;Trévillach
66219;76;66;Urbanya
66224;76;66;Villelongue-de-la-Salanque
66226;76;66;Villemolaque
67002;44;67;Adamswiller
67003;44;67;Albé
67008;44;67;Altorf
67017;44;67;Baerendorf
67021;44;67;Barr
67028;44;67;Benfeld
67032;44;67;Bernardvillé
67036;44;67;Bettwiller
67038;44;67;Bietlenheim
67047;44;67;Bissert
67049;44;67;Blaesheim
67055;44;67;Boofzheim
67057;44;67;Bosselshausen
67068;44;67;Buswiller
67072;44;67;Butten
67073;44;67;Châtenois
67082;44;67;Dalhunden
67083;44;67;Dambach
67087;44;67;Dauendorf
67093;44;67;Dieffenbach-lès-WÅ“rth
67094;44;67;Dieffenthal
67099;44;67;Domfessel
67116;44;67;Ebersmunster
67118;44;67;Eckbolsheim
67125;44;67;Epfig
67130;44;67;Erstein
67131;44;67;Eschau
67132;44;67;Eschbach
67137;44;67;Fegersheim
67139;44;67;Flexbourg
67147;44;67;FrÅ“schwiller
67148;44;67;Frohmuhl
67154;44;67;Gerstheim
67163;44;67;Gougenheim
67164;44;67;Goxwiller
67179;44;67;Haegen
67180;44;67;Haguenau
67195;44;67;Hessenheim
67197;44;67;Hindisheim
67200;44;67;Hipsheim
67202;44;67;Hochfelden
67203;44;67;Hochstett
67204;44;67;HÅ“nheim
67206;44;67;Hoffen
67217;44;67;Ichtratzheim
67240;44;67;Kirchheim
67244;44;67;KleingÅ“ft
67251;44;67;Kuhlendorf
67252;44;67;Kurtzenhouse
67262;44;67;Leiterswiller
67264;44;67;Leutenheim
67265;44;67;Lichtenberg
67266;44;67;Limersheim
67268;44;67;Lipsheim
67272;44;67;Lochwiller
67277;44;67;Mackenheim
67278;44;67;Mackwiller
67279;44;67;Maennolsheim
67299;44;67;Mollkirch
67312;44;67;Mutzenhouse
67316;44;67;Nehwiller-près-Woerth
67322;44;67;Neuwiller-lès-Saverne
67325;44;67;Niederhaslach
67332;44;67;Niederseebach
67333;44;67;Niedersoultzbach
67344;44;67;Oberhoffen-lès-Wissembourg
67349;44;67;OberrÅ“dern
67355;44;67;Oermingen
67361;44;67;Olwisheim
67363;44;67;Osthoffen
67364;44;67;Osthouse
67372;44;67;Val-de-Moder
67377;44;67;Plaine
67379;44;67;Preuschdorf
67380;44;67;Printzheim
67381;44;67;Puberg
67382;44;67;Quatzenheim
67383;44;67;Rangen
67385;44;67;Ratzwiller
67393;44;67;Reitwiller
67394;44;67;Retschwiller
67397;44;67;Rhinau
67410;44;67;Rosenwiller
67411;44;67;Rosheim
67412;44;67;Rossfeld
67413;44;67;Rosteig
67414;44;67;Rothau
67425;44;67;Saint-Jean-Saverne
67426;44;67;Saint-Martin
67427;44;67;Saint-Maurice
67429;44;67;Saint-Pierre
67430;44;67;Saint-Pierre-Bois
67433;44;67;Sand
67436;44;67;Saulxures
67438;44;67;Schaeffersheim
67441;44;67;Schalkendorf
67446;44;67;Schillersdorf
67448;44;67;Schirmeck
67458;44;67;Schweighouse-sur-Moder
67464;44;67;Sermersheim
67465;44;67;Sessenheim
67469;44;67;Singrist
67470;44;67;Solbach
67472;44;67;Soufflenheim
67473;44;67;Soultz-les-Bains
67488;44;67;Thal-Drulingen
67491;44;67;Tieffenbach
67497;44;67;Uhlwiller
67505;44;67;La Vancelle
67508;44;67;VÅ“llerdingen
67511;44;67;Walbourg
67517;44;67;Wangen
67519;44;67;La Wantzenau
67524;44;67;Weiterswiller
67529;44;67;Weyersheim
67534;44;67;Wilwisheim
67537;44;67;Wingen
67538;44;67;Wingen-sur-Moder
67545;44;67;Witternheim
67550;44;67;WÅ“rth
68003;44;68;Altenbach
68005;44;68;Ammerschwihr
68012;44;68;Aspach-Michelbach
68026;44;68;Bennwihr
68027;44;68;Berentzwiller
68030;44;68;Bergholtzzell
68034;44;68;Bettlach
68038;44;68;Bischwihr
68039;44;68;Bisel
68044;44;68;Le Bonhomme
68053;44;68;Brinighoffen
68072;44;68;Dietwiller
68073;44;68;Dolleren
68086;44;68;Falkwiller
68093;44;68;Flaxlanden
68094;44;68;Folgensbourg
68100;44;68;Fulleren
68110;44;68;Grussenheim
68111;44;68;Gueberschwihr
68114;44;68;Guevenatten
68126;44;68;Hégenheim
68130;44;68;Heiteren
68134;44;68;Herrlisheim-près-Colmar
68137;44;68;Hindlingen
68141;44;68;Hochstatt
68145;44;68;Horbourg-Wihr
68148;44;68;Hundsbach
68151;44;68;Husseren-Wesserling
68153;44;68;Illhaeusern
68155;44;68;Ingersheim
68163;44;68;Kembs
68165;44;68;Kiffis
68172;44;68;Kunheim
68174;44;68;Landser
68176;44;68;Largitzen
68185;44;68;Lièpvre
68186;44;68;Ligsdorf
68193;44;68;Luttenbach-près-Munster
68203;44;68;Merxheim
68204;44;68;Metzeral
68215;44;68;Montreux-Vieux
68218;44;68;Morschwiller-le-Bas
68221;44;68;Muespach
68224;44;68;Mulhouse
68225;44;68;Munchhouse
68232;44;68;Neuwiller
68235;44;68;Niederhergheim
68245;44;68;Obermorschwiller
68246;44;68;Obersaasheim
68249;44;68;Orbey
68258;44;68;Pulversheim
68259;44;68;Raedersdorf
68267;44;68;Reiningue
68268;44;68;Retzwiller
68273;44;68;Riespach
68277;44;68;Riquewihr
68281;44;68;Roggenhouse
68284;44;68;Roppentzwiller
68301;44;68;Schlierbach
68305;44;68;Seppois-le-Bas
68308;44;68;Sickert
68314;44;68;Soppe-le-Haut
68319;44;68;Spechbach-le-Bas
68322;44;68;Steinbach
68323;44;68;Steinbrunn-le-Bas
68326;44;68;Sternenberg
68331;44;68;Sundhoffen
68334;44;68;Thann
68335;44;68;Thannenkirch
68350;44;68;VÅ“gtlinshoffen
68353;44;68;Wahlbach
68359;44;68;Wattwiller
68362;44;68;Wentzwiller
68364;44;68;Westhalten
68365;44;68;Wettolsheim
68370;44;68;Wildenstein
68376;44;68;Wittenheim
68381;44;68;Wuenheim
68383;44;68;Zellenberg
69001;84;69;Affoux
69002;84;69;Aigueperse
69005;84;69;Ambérieux
69010;84;69;L'Arbresle
69011;84;69;Arbuissonnas
69014;84;69;Aveize
69015;84;69;Avenas
69019;84;69;Belleville-en-Beaujolais
69022;84;69;Bibost
69026;84;69;Le Breuil
69028;84;69;Brindas
69032;84;69;Bully
69033;84;69;Cailloux-sur-Fontaines
69043;84;69;Chaponost
69044;84;69;Charbonnières-les-Bains
69052;84;69;Chazay-d'Azergues
69053;84;69;Chénas
69055;84;69;Les Chères
69060;84;69;Claveisolles
69067;84;69;Courzieu
69070;84;69;Cublize
69076;84;69;Dommartin
69078;84;69;Duerne
69081;84;69;Ecully
69086;84;69;Fleurieux-sur-l'Arbresle
69089;84;69;Francheville
69095;84;69;Grézieu-le-Marché
69105;84;69;Lacenas
69106;84;69;Lachassagne
69107;84;69;Lamure-sur-Azergues
69114;84;69;Liergues
69116;84;69;Limonest
69118;84;69;Loire-sur-Rhône
69128;84;69;Mardore
69129;84;69;Marnand
69130;84;69;Meaux-la-Montagne
69134;84;69;Moiré
69145;84;69;Odenas
69146;84;69;Oingt
69151;84;69;Le Perréon
69167;84;69;Rivolet
69171;84;69;Sain-Bel
69175;84;69;Savigny
69176;84;69;Soucieu-en-Jarrest
69177;84;69;Sourcieux-les-Mines
69191;84;69;Saint-Cyr-au-Mont-d'Or
69193;84;69;Saint-Cyr-sur-le-Rhône
69194;84;69;Saint-Didier-au-Mont-d'Or
69200;84;69;Saint-Forgeux
69202;84;69;Sainte-Foy-lès-Lyon
69204;84;69;Saint-Genis-Laval
69221;84;69;Saint-Laurent-de-Vaux
69222;84;69;Saint-Laurent-d'Oingt
69224;84;69;Saint-Mamert
69229;84;69;Saint-Nizier-d'Azergues
69230;84;69;Sainte-Paule
69234;84;69;Saint-Romain-de-Popey
69237;84;69;Saint-Sorlin
69239;84;69;Saint-Vérand
69255;84;69;Vaugneray
69258;84;69;Vauxrenard
69274;84;69;Crépieux-la-Pape
69275;84;69;Décines-Charpieu
69276;84;69;Feyzin
69284;84;69;Montanay
69381;84;69;Lyon 1er
69389;84;69;Lyon 9e
70004;27;70;Adelans-et-le-Val-de-Bithaine
70006;27;70;Aillevillers-et-Lyaumont
70007;27;70;Ailloncourt
70008;27;70;Ainvelle
70011;27;70;Amage
70012;27;70;Amance
70016;27;70;Amont-et-Effreney
70019;27;70;Andelarre
70022;27;70;Angirey
70027;27;70;Argillières
70030;27;70;Arsans
70035;27;70;Augicourt
70036;27;70;Aulx-lès-Cromary
70041;27;70;Autrey-lès-Gray
70043;27;70;Auvet-et-la-Chapelotte
70045;27;70;Avrigney-Virey
70067;27;70;Betoncourt-lès-Brotte
70068;27;70;Betoncourt-les-Ménétriers
70075;27;70;Bonboillon
70076;27;70;Bonnevent-Velloreille
70084;27;70;Boulot
26157;84;26;La Laupie
26161;84;26;Lemps
26162;84;26;Lens-Lestang
26171;84;26;Manas
26172;84;26;Manthes
26179;84;26;Mercurol-Veaunes
26186;84;26;Miscon
26187;84;26;Molières-Glandaz
26193;84;26;Montbrun-les-Bains
26196;84;26;Montéléger
26202;84;26;Montjoux
26203;84;26;Montjoyer
26205;84;26;Montmaur-en-Diois
26217;84;26;La Motte-Fanjas
26220;84;26;Nyons
26221;84;26;Omblèze
26224;84;26;Ourches
26225;84;26;Parnans
26228;84;26;Pennes-le-Sec
26229;84;26;La Penne-sur-l'Ouvèze
26258;84;26;Puy-Saint-Martin
26259;84;26;Ratières
26262;84;26;Recoubeau-Jansac
26270;84;26;Rochechinard
26272;84;26;Rochefort-en-Valdaine
26274;84;26;Rochefourchat
26276;84;26;Roche-Saint-Secret-Béconne
26279;84;26;La Rochette-du-Buis
26286;84;26;Roussieux
26287;84;26;Roynac
26294;84;26;Saint-Bardoux
26295;84;26;Saint-Barthélemy-de-Vals
26309;84;26;Saint-Julien-en-Vercors
26311;84;26;Saint-Laurent-en-Royans
26315;84;26;Saint-Martin-en-Vercors
26316;84;26;Saint-Martin-le-Colonel
26317;84;26;Saint-Maurice-sur-Eygues
26322;84;26;Saint-Pantaléon-les-Vignes
26329;84;26;Saint-Sauveur-Gouvernet
26332;84;26;Saint-Uze
26333;84;26;Saint-Vallier
26341;84;26;Serves-sur-Rhône
26343;84;26;Souspierre
26347;84;26;Tain-l'Hermitage
26354;84;26;Treschenu-Creyers
26357;84;26;Tulette
26363;84;26;Valouse
26368;84;26;Vercheny
26369;84;26;Verclause
26372;84;26;Vers-sur-Méouge
26376;84;26;Villeperdrix
27012;28;27;Amfreville-les-Champs
27017;28;27;Angerville-la-Campagne
27025;28;27;Autheuil-Authouillet
27027;28;27;Les Authieux
27028;28;27;Authou
27042;28;27;Barville
27060;28;27;Berthenonville
27061;28;27;Berthouville
27063;28;27;Berville-la-Campagne
27068;28;27;Bois-Anzeray
27071;28;27;Le Bois-Hellain
27088;28;27;Bosc-Renoult-en-Ouche
27100;28;27;Boulleville
27104;28;27;Bourg-Beaudouin
27107;28;27;Bourneville-Sainte-Croix
27114;28;27;Breuilpont
27121;28;27;Bus-Saint-Rémy
27128;28;27;Cantiers
27130;28;27;Capelle-les-Grands
27131;28;27;Carsix
27133;28;27;Caumont
27137;28;27;Chaise-Dieu-du-Theil
27139;28;27;Chambord
27140;28;27;Chambray
27143;28;27;Champignolles
27146;28;27;La Chapelle-Bayvel
27148;28;27;La Chapelle-Gauthier
27164;28;27;Combon
27167;28;27;Condé-sur-Risle
27175;28;27;Corny
27177;28;27;Coudres
27180;28;27;Courcelles-sur-Seine
27182;28;27;Courteilles
27183;28;27;La Couture-Boussey
27185;28;27;Crestot
27187;28;27;Criquebeuf-la-Campagne
27192;28;27;Crosville-la-Vieille
27197;28;27;Dampsmesnil
27201;28;27;Daubeuf-la-Campagne
27203;28;27;Douains
27208;28;27;Duranville
27209;28;27;Ecaquelon
27212;28;27;Ecauville
27213;28;27;Vexin-sur-Epte
27214;28;27;Ecouis
27215;28;27;Ecquetot
27223;28;27;Epreville-en-Roumois
27235;28;27;Faverolles-la-Campagne
27239;28;27;Ferrières-Saint-Hilaire
27242;28;27;Le Fidelaire
27245;28;27;Fleury-la-Forêt
27247;28;27;Flipou
27250;28;27;Fontaine-Heudebourg
27251;28;27;Fontaine-l'Abbé
27254;28;27;Fontaine-sous-Jouy
27262;28;27;Fourges
27268;28;27;Le Fresne
27272;28;27;Les Frétils
27273;28;27;Gadencourt
27281;28;27;Gaudreville-la-Rivière
27282;28;27;Gauville-la-Campagne
27284;28;27;Gisors
27285;28;27;Giverny
27286;28;27;Giverville
27287;28;27;Glisolles
27289;28;27;La Goulafrière
27298;28;27;Graveron-Sémerville
27301;28;27;GrossÅ“uvre
27302;28;27;Le Bosc du Theil
27307;28;27;Guiseniers
27308;28;27;Guitry
27310;28;27;Hacqueville
27312;28;27;Hardencourt-Cocherel
27313;28;27;La Harengère
27315;28;27;Harquency
27317;28;27;La Haye-Aubrée
27332;28;27;Heudebouville
27335;28;27;Heudreville-sur-Eure
27337;28;27;Heuqueville
27345;28;27;La Houssaye
27357;28;27;Jouveaux
27358;28;27;Jouy-sur-Eure
27363;28;27;Le Landin
27364;28;27;Launay
27368;28;27;Lignerolles
27370;28;27;Lisors
27372;28;27;Longchamps
27373;28;27;Lorleau
27374;28;27;Louversey
27378;28;27;La Madeleine-de-Nonancourt
27384;28;27;Manneville-la-Raoult
27386;28;27;Le Manoir
27394;28;27;Martot
27398;28;27;Menneval
27408;28;27;Mézières-en-Vexin
27409;28;27;Les Minières
27415;28;27;Morainville-Jouveaux
27417;28;27;Morgny
27425;28;27;Nassandres sur Risle
27436;28;27;Nogent-le-Sec
27441;28;27;Notre-Dame-d'Epine
27443;28;27;Notre-Dame-du-Vaudreuil
27446;28;27;Ormes
27447;28;27;Le Val-Doré
27450;28;27;Panlatte
27465;28;27;Le Plessis-Hébert
27474;28;27;Poses
27476;28;27;Les Préaux
27477;28;27;Pressagny-l'Orgueilleux
27483;28;27;Quatremare
27487;28;27;Radepont
27516;28;27;Treis-Sants-en-Ouche
27538;28;27;Saint-Etienne-l'Allier
27539;28;27;Saint-Etienne-sous-Bailleul
27548;28;27;Saint-Germain-sur-Avre
27552;28;27;Saint-Jean-du-Thenney
27553;28;27;Saint-Julien-de-la-Liègue
27555;28;27;Saint-Laurent-des-Bois
27557;28;27;Saint-Léger-de-Rôtes
27567;28;27;Sainte-Marie-de-Vatimesnil
27569;28;27;Saint-Martin-du-Tilleul
27571;28;27;Saint-Martin-Saint-Firmin
27578;28;27;Sainte-Marie-d'Attez
27580;28;27;Saint-Ouen-de-Thouberville
27585;28;27;Saint-Paul-sur-Risle
27586;28;27;Saint-Philbert-sur-Boissey
27587;28;27;Saint-Philbert-sur-Risle
27591;28;27;Saint-Pierre-de-Cormeilles
27600;28;27;Saint-Quentin-des-Isles
27601;28;27;Saint-Samson-de-la-Roque
27602;28;27;Saint-Sébastien-de-Morsent
27607;28;27;Saint-Thurien
27611;28;27;Saint-Vigor
27615;28;27;Sassey
27627;28;27;Le Theil-Nolent
27631;28;27;Thierville
27646;28;27;Le Torpt
27651;28;27;Tournedos-sur-Seine
27659;28;27;La Trinité
27662;28;27;Triqueville
27667;28;27;Valailles
27673;28;27;Vatteville
27678;28;27;Les Ventes
27679;28;27;Verneuil d'Avre et d'Iton
27684;28;27;Le Vieil-Evreux
27685;28;27;La Vieille-Lyre
27690;28;27;Villers-en-Vexin
27691;28;27;Villers-sur-le-Roule
27700;28;27;Vraiville
28002;24;28;Allaines-Mervilliers
28015;24;28;Auneau-Bleury-Saint-Symphorien
28018;24;28;Authon-du-Perche
28019;24;28;Baigneaux
28020;24;28;Baignolet
28046;24;28;Boissy-lès-Perche
28057;24;28;Bouville
28063;24;28;Brunelles
28064;24;28;Bû
28065;24;28;Bullainville
28066;24;28;Bullou
28068;24;28;Challet
28074;24;28;La Chapelle-d'Aunainville
28077;24;28;La Chapelle-Fortin
28078;24;28;Chapelle-Guillaume
28080;24;28;Charbonnières
28081;24;28;Charonville
28085;24;28;Chartres
28089;24;28;Châteauneuf-en-Thymerais
28095;24;28;Chauffours
28096;24;28;La Chaussée-d'Ivry
28104;24;28;Coltainville
28108;24;28;Cormainville
28110;24;28;Le Coudray
28113;24;28;Coulombs
28118;24;28;Croisilles
28122;24;28;Dammarie
28123;24;28;Dampierre-sous-Brou
28131;24;28;Dommerville
28138;24;28;Ecublé
28152;24;28;Feuilleuse
28153;24;28;Flacey
28155;24;28;Fontaine-les-Ribouts
28159;24;28;La Framboisière
28160;24;28;Francourville
28161;24;28;Frazé
28170;24;28;Garancières-en-Drouais
28171;24;28;Garnay
28181;24;28;Gironville-et-Neuville
28185;24;28;Goussainville
28188;24;28;Le Gué-de-Longroi
28193;24;28;Havelu
28200;24;28;Jaudrais
28210;24;28;Levesville-la-Chenard
28212;24;28;Loigny-la-Bataille
28221;24;28;Lumeau
28229;24;28;Mainvilliers
28239;24;28;Marville-Moutiers-Brûlé
28254;24;28;Mittainvilliers-Vérigny
28255;24;28;Moinville-la-Jeulin
28265;24;28;Montlandon
28266;24;28;Montlouet
28286;24;28;Ollé
28290;24;28;Orrouer
28294;24;28;Oysonville
28295;24;28;Ozoir-le-Breuil
28297;24;28;Pézy
28298;24;28;Pierres
28304;24;28;Prasville
28319;24;28;Rouvray-Saint-Denis
28322;24;28;Rueil-la-Gadelière
28329;24;28;Saint-Christophe
28332;24;28;Sainte-Gemme-Moronval
28335;24;28;Saint-Eliph
28338;24;28;Saint-Germain-la-Gâtine
28339;24;28;Saint-Germain-le-Gaillard
28346;24;28;Saint-Lubin-de-Cravant
28348;24;28;Saint-Lubin-des-Joncherets
28352;24;28;Saint-Martin-de-Nigelles
28361;24;28;Saint-Symphorien-le-Château
28373;24;28;Senonches
28379;24;28;Soulaires
28384;24;28;Theuvy-Achères
28405;24;28;Vert-en-Drouais
28408;24;28;Vierville
28412;24;28;Villeau
28414;24;28;Villebon
28416;24;28;Villeneuve-Saint-Nicolas
28419;24;28;Vitray-en-Beauce
28421;24;28;Voise
28423;24;28;Yermenonville
29005;53;29;Baye
29006;53;29;Bénodet
29007;53;29;Berrien
29011;53;29;Bohars
29012;53;29;Bolazec
29021;53;29;Plounéour-Brignogan-plages
29025;53;29;Cast
29030;53;29;Cléder
29035;53;29;Coat-Méal
29038;53;29;Commana
29039;53;29;Concarneau
29040;53;29;Le Conquet
29042;53;29;Crozon
29043;53;29;Daoulas
29055;53;29;Le FolgoÃ«t
29059;53;29;Garlan
29062;53;29;Gouézec
29066;53;29;Guengat
29075;53;29;Guipavas
29076;53;29;Milizac-Guipronvel
29081;53;29;Huelgoat
29085;53;29;Ile-Tudy
29086;53;29;Irvillac
29090;53;29;Kerlaz
29092;53;29;Kernével
29098;53;29;Lampaul-Plouarzel
29106;53;29;Landrévarzec
29118;53;29;Lanriec
29127;53;29;Loc-Eguiner-Saint-Thégonnec
29132;53;29;Locquénolé
29136;53;29;Locunolé
29140;53;29;Loperhet
29150;53;29;MoÃ«lan-sur-Mer
29155;53;29;Ouessant
29166;53;29;Ploéven
29168;53;29;Plogoff
29172;53;29;Plomodiern
29175;53;29;Plonévez-du-Faou
29176;53;29;Plonévez-Porzay
29178;53;29;Ploudalmézeau
29184;53;29;Plouénan
29188;53;29;Plougasnou
29191;53;29;Plougonven
29194;53;29;Plouguer
29208;53;29;Plourin
29210;53;29;Plouvorn
29215;53;29;Plozévet
29222;53;29;Port-Launay
29225;53;29;Pouldreuzic
29226;53;29;Poullan-sur-Mer
29236;53;29;Riec-sur-Bélon
29246;53;29;Saint-Eloy
29252;53;29;Saint-Jean-Trolimon
29254;53;29;Saint-Martin-des-Champs
29256;53;29;Saint-Nic
29257;53;29;Saint-Pabu
29260;53;29;Saint-Renan
29262;53;29;Saint-Sauveur
29265;53;29;Sainte-Sève
29266;53;29;Saint-Thégonnec Loc-Eguiner
29270;53;29;Saint-Urbain
29272;53;29;Saint-Yvi
29274;53;29;ScaÃ«r
29278;53;29;Spézet
29282;53;29;Trébabu
29301;53;29;Trézilidé
2A017;94;2A;Appietto
2A019;94;2A;Arbori
2A031;94;2A;Bastelica
2A038;94;2A;Bilia
2A061;94;2A;Carbini
2A062;94;2A;Carbuccia
2A090;94;2A;Coggia
2A103;94;2A;Cuttoli-Corticchiato
2A104;94;2A;Eccica-Suarella
2A108;94;2A;Evisa
2A139;94;2A;Lecci
2A141;94;2A;Letia
2A142;94;2A;Levie
2A154;94;2A;Marignana
2A181;94;2A;Ocana
2A191;94;2A;Olmiccia
2A196;94;2A;Orto
2A215;94;2A;Pianottoli-Caldarello
2A237;94;2A;Poggio-di-Tallano
2A262;94;2A;Rosazia
2A272;94;2A;Sartène
2A284;94;2A;Sollacaro
2A300;94;2A;San-Gavino-di-Carbini
2A324;94;2A;Tavera
2A330;94;2A;Ucciani
2B012;94;2B;Altiani
2B029;94;2B;Barbaggio
2B030;94;2B;Barrettali
2B042;94;2B;Borgo
2B045;94;2B;Bustanico
2B051;94;2B;Cambia
2B052;94;2B;Campana
2B054;94;2B;Campile
2B057;94;2B;Canale-di-Verde
2B063;94;2B;Carcheto-Brustico
2B095;94;2B;Corscia
2B097;94;2B;Costa
2B109;94;2B;Farinole
2B113;94;2B;Ficaja
2B121;94;2B;Galéria
2B124;94;2B;Ghisoni
2B125;94;2B;Giocatojo
2B138;94;2B;Lavatoggio
2B143;94;2B;Linguizzetta
2B151;94;2B;Lunghignano
2B173;94;2B;Muro
2B175;94;2B;Nessa
2B178;94;2B;Nonza
2B183;94;2B;Ogliastro
2B184;94;2B;Olcani
2B190;94;2B;Olmi-Cappella
2B194;94;2B;Ortale
2B205;94;2B;Patrimonio
2B213;94;2B;Pianello
2B217;94;2B;Piazzole
2B223;94;2B;Pietralba
2B227;94;2B;Pietricaggio
2B230;94;2B;Piève
2B244;94;2B;Popolasca
2B245;94;2B;Porri
2B250;94;2B;Prunelli-di-Casacconi
2B252;94;2B;Pruno
2B256;94;2B;Rapaggio
2B261;94;2B;Rogliano
2B263;94;2B;Rospigliani
2B267;94;2B;Saliceto
2B274;94;2B;Scolca
2B275;94;2B;Sermano
2B290;94;2B;Speloncato
2B303;94;2B;San-Giuliano
2B309;94;2B;Santa-Maria-di-Lota
2B320;94;2B;Tallone
2B328;94;2B;Tox
2B334;94;2B;Valle-d'Alesani
2B337;94;2B;Valle-di-Rostino
2B338;94;2B;Valle-d'Orezza
2B340;94;2B;Velone-Orneto
2B354;94;2B;Vivario
2B361;94;2B;Zilia
2B366;94;2B;Chisa
30008;76;30;Allègre-les-Fumades
30031;76;30;La Bastide-d'Engras
30054;76;30;Brouzet-lès-Quissac
30067;76;30;La Capelle-et-Masmolène
30076;76;30;Cavillargues
30079;76;30;Chambon
30080;76;30;Chamborigaud
30082;76;30;Clarensac
30084;76;30;Codolet
30089;76;30;Comps
30090;76;30;Concoules
30093;76;30;Conqueyrac
30095;76;30;Corconne
30099;76;30;Cros
30105;76;30;Dourbies
30112;76;30;Fons
30121;76;30;Gailhan
30122;76;30;Gajan
30125;76;30;Garons
30136;76;30;Junas
30139;76;30;Lanuéjols
30144;76;30;Lecques
30147;76;30;Lézan
30150;76;30;Logrian-Florian
30153;76;30;Malons-et-Elze
30154;76;30;Mandagout
30157;76;30;Mars
30160;76;30;Maruéjols-lès-Gardon
30163;76;30;Mauressargues
30170;76;30;Molières-Cavaillac
30176;76;30;Montdardier
30187;76;30;Navacelles
30193;76;30;Parignargues
30195;76;30;Peyrolles
30198;76;30;Les Plantiers
30199;76;30;Pommiers
30200;76;30;Pompignan
30202;76;30;Pont-Saint-Esprit
30209;76;30;Pujaut
30216;76;30;Robiac-Rochessadoule
30217;76;30;Rochefort-du-Gard
30221;76;30;Roquemaure
30231;76;30;Saint-André-de-Valborgne
30236;76;30;Saint-Bonnet-de-Salendrinque
30240;76;30;Saint-Césaire-de-Gauzignan
30241;76;30;Saint-Chaptes
30244;76;30;Saint-Clément
30247;76;30;Saint-Denis
30252;76;30;Saint-Félix-de-Pallières
30254;76;30;Saint-Geniès-de-Comolas
30263;76;30;Saint-Hippolyte-du-Fort
30264;76;30;Saint-Jean-de-Ceyrargues
30272;76;30;Saint-Julien-de-la-Nef
30275;76;30;Saint-Just-et-Vacquières
30282;76;30;Saint-Marcel-de-Careiret
30285;76;30;Saint-Maurice-de-Cazevieille
30288;76;30;Saint-Nazaire
30307;76;30;Les Salles-du-Gardon
30312;76;30;Sauveterre
30316;76;30;Sénéchas
30319;76;30;Serviers-et-Labaume
30327;76;30;Tharaux
30341;76;30;Vauvert
30348;76;30;Vézénobres
30355;76;30;Saint-Paul-les-Fonts
31001;76;31;Agassac
31003;76;31;Aigrefeuille
31010;76;31;Antignac
31018;76;31;Arnaud-Guilhem
31021;76;31;Aspret-Sarrat
31027;76;31;Auribail
31042;76;31;Bagnères-de-Luchon
31043;76;31;Balesta
31046;76;31;Baren
31051;76;31;Beaufort
31055;76;31;Beauville
31059;76;31;Belbèze-en-Comminges
31074;76;31;Bonrepos-Riquet
31086;76;31;Bouzin
31087;76;31;Bragayrac
31092;76;31;Burgalays
31094;76;31;Buzet-sur-Tarn
31098;76;31;Cadours
31099;76;31;Caignac
31103;76;31;Canens
31106;76;31;Caraman
31108;76;31;Cardeilhac
31111;76;31;Castagnac
31117;76;31;Castelmaurou
31134;76;31;Cazeneuve-Montaut
31135;76;31;Cazères
31141;76;31;Ciadoux
31143;76;31;Cier-de-Rivière
31152;76;31;Coueilles
31157;76;31;Cugnaux
31159;76;31;Le Cuing
31170;76;31;Escanecrabe
31171;76;31;Espanès
31172;76;31;Esparron
31183;76;31;Figarol
31184;76;31;Flourens
31185;76;31;Folcarde
31189;76;31;Forgues
31193;76;31;Le Fousseret
31195;76;31;Francazal
31202;76;31;Fronton
31206;76;31;Gaillac-Toulza
31216;76;31;Gémil
31218;76;31;Gensac-de-Boulogne
31225;76;31;Goutevernisse
31231;76;31;Grazac
31242;76;31;Jurvielle
31249;76;31;Labastide-Beauvoir
31251;76;31;Labastide-Paumès
31254;76;31;Labège
31257;76;31;Lacasse
31259;76;31;Lacroix-Falgarde
31266;76;31;Lahage
31269;76;31;Lamasquère
31281;76;31;Launac
31287;76;31;Lavernose-Lacasse
31289;76;31;Lécussan
31300;76;31;Lieoux
31304;76;31;Loubens-Lauragais
31307;76;31;Lunax
31317;76;31;Marignac-Lasclares
31321;76;31;Marsoulas
31326;76;31;Massabrac
31327;76;31;Mauran
31329;76;31;Maurens
31333;76;31;Mauvezin
31336;76;31;Mazères-sur-Salat
31342;76;31;Milhas
31350;76;31;Mondilhan
31352;76;31;Mondouzil
31353;76;31;Monès
31376;76;31;Montgaillard-de-Salies
31381;76;31;Montgiscard
31389;76;31;Montrabé
31400;76;31;Nogaret
31401;76;31;Noueilles
31415;76;31;Peyrouzet
31416;76;31;Peyssies
31418;76;31;Pin-Balma
31422;76;31;Plagne
31426;76;31;Pointis-de-Rivière
31427;76;31;Pointis-Inard
31429;76;31;Pompertuzat
31432;76;31;Portet-de-Luchon
